"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pullutant Standard","Metric Used","Method Name","Year","Units of Measure","Event Type","Observation Count","Observation Percent","Valid Day Count","Required Day Count","Exceptional Data Count","Null Data Count","Primary Exceedance Count","Secondary Exceedance Count","Certification Indicator","Num Obs Below MDL","Arithmetic Mean","Arithmetic Standard Dev","1st Max Value","1st Max DateTime","2nd Max Value","2nd Max DateTime","3rd Max Value","3rd Max DateTime","4th Max Value","4th Max DateTime","1st Max Non Overlapping Value","1st NO Max DateTime","2nd Max Non Overlapping Value","2nd NO Max DateTime","99th Percentile","98th Percentile","95th Percentile","90th Percentile","75th Percentile","50th Percentile","10th Percentile","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"23","005","0029","42401",1,43.660246,-70.268965,"NAD83","Sulfur dioxide","1 HOUR","SO2 Annual 1971","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",736,8,31,365,0,8,"","","Certification not required",0,2.000815,1.514582,14.8,"2014-01-05 08:00",12.2,"2014-01-05 06:00",11.5,"2014-01-05 09:00",10.8,"2014-01-05 10:00","","","","",7,6,4.8,3.9,2.5,1.5,0.8,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","42401",1,43.660246,-70.268965,"NAD83","Sulfur dioxide","24-HR BLK AVG","SO2 24-hour 1971","Daily Average of observed values","",2014,"Parts per billion","No Events",31,8,31,365,0,0,0,"","Certification not required",0,2.012903,1.172388,6.2,"2014-01-05 00:00",4.1,"2014-01-04 00:00",3.5,"2014-01-27 00:00",3.3,"2014-01-24 00:00","","","","",6.2,6.2,4.1,3.3,2.6,1.7,1,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","42401",1,43.660246,-70.268965,"NAD83","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","3-Hour block average of observed hourly values","",2014,"Parts per billion","No Events",244,8,31,365,0,0,"",0,"Certification not required",0,1.966393,1.445248,12.3,"2014-01-05 08:00",9.2,"2014-01-05 11:00",6.6,"2014-01-05 05:00",6.4,"2014-01-04 08:00","","","","",6.6,5.7,4.6,3.6,2.5,1.5,0.8,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","42406",1,43.660246,-70.268965,"NAD83","SO2 max 5-min avg","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",735,8,31,365,0,9,"","","Certification not required",0,2.680272,2.628668,30,"2014-01-24 14:00",19,"2014-01-23 12:00",18,"2014-01-05 06:00",18,"2014-01-24 12:00","","","","",16,12,7,5,3,2,1,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","42601",1,43.660246,-70.268965,"NAD83","Nitric oxide (NO)","1 HOUR","","Observed Values","LOW LEVEL NOX INSTRUMENTAL - TECO 42S CHEMILUMINESCENCE",2014,"Parts per billion","No Events",736,8,31,365,0,8,"","","Certification not required",0,6.93519,13.480017,88.9,"2014-01-10 00:00",85.8,"2014-01-09 22:00",83.6,"2014-01-15 20:00",82.9,"2014-01-09 23:00","","","","",68.2,58.1,36.5,17.6,6.5,2.1,0,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","42602",1,43.660246,-70.268965,"NAD83","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour","Daily Maximum 1-hour average","LOW LEVEL NOX INSTRUMENTAL - TECO 42S CHEMILUMINESCENCE",2014,"Parts per billion","No Events",736,8,31,365,0,8,0,"","Certification not required",0,27.6,12.077086,51.2,"2014-01-09 23:00",50,"2014-01-10 00:00",46.1,"2014-01-03 23:00",43.2,"2014-01-05 06:00","","","","",51.2,51.2,50,43.2,34.9,29.5,11.7,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","42602",1,43.660246,-70.268965,"NAD83","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","Observed values","LOW LEVEL NOX INSTRUMENTAL - TECO 42S CHEMILUMINESCENCE",2014,"Parts per billion","No Events",736,8,31,365,0,8,"","","Certification not required",0,12.390489,10.488986,51.2,"2014-01-09 23:00",50,"2014-01-10 00:00",49.4,"2014-01-09 22:00",47.5,"2014-01-09 21:00","","","","",43.8,42,33.4,28.4,17.5,9.1,2.4,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","42603",1,43.660246,-70.268965,"NAD83","Oxides of nitrogen (NOx)","1 HOUR","","Observed Values","LOW LEVEL NOX INSTRUMENTAL - TECO 42S CHEMILUMINESCENCE",2014,"Parts per billion","No Events",736,8,31,365,0,8,"","","Certification not required",0,19.362636,22.01777,138.9,"2014-01-10 00:00",135.2,"2014-01-09 22:00",134.2,"2014-01-09 23:00",126.1,"2014-01-10 05:00","","","","",111.6,92,65.2,47.3,23.6,11.6,3.3,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","88101",3,43.660246,-70.268965,"NAD83","PM2.5 - Local Conditions","1 HOUR","","Observed Values","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",2014,"Micrograms/cubic meter (LC)","No Events",599,7,29,365,0,145,"","","Certification not required",0,12.328214,9.395494,52.8,"2014-01-11 00:00",46.9,"2014-01-24 06:00",45.5,"2014-01-18 08:00",43,"2014-01-11 04:00","","","","",42,37.2,30.3,26.5,16.9,10,2.5,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","88101",3,43.660246,-70.268965,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","Daily Mean","",2014,"Micrograms/cubic meter (LC)","No Events",27,7,27,365,0,0,0,0,"Certification not required",0,12.114815,5.333112,24.9,"2014-01-10 00:00",19.3,"2014-01-16 00:00",19.1,"2014-01-11 00:00",19.1,"2014-01-18 00:00","","","","",24.9,24.9,19.3,19.1,17.3,10.4,5.8,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","88101",3,43.660246,-70.268965,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2006","Quarterly Means of Daily Means","",2014,"Micrograms/cubic meter (LC)","No Events",27,7,27,365,0,0,"","","Certification not required",0,12.114815,5.333112,24.9,"2014-01-10 00:00",19.3,"2014-01-16 00:00",19.1,"2014-01-11 00:00",19.1,"2014-01-18 00:00","","","","",24.9,24.9,19.3,19.1,17.3,10.4,5.8,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","88501",1,43.660246,-70.268965,"NAD83","PM2.5 Raw Data","1 HOUR","","Observed Values","PM2.5 WINS w/No Correction Factor - TEOM Gravimetric 50 deg C",2014,"Micrograms/cubic meter (LC)","No Events",669,8,27,365,0,75,"","","Certification not required",0,5.489686,6.068484,54.9,"2014-01-03 09:00",39.4,"2014-01-03 10:00",38.5,"2014-01-03 08:00",32,"2014-01-01 08:00","","","","",28.6,22.5,15.5,12.4,7.8,4.2,-0.3,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","88501",1,43.660246,-70.268965,"NAD83","PM2.5 Raw Data","24-HR BLK AVG","","Observed Values","",2014,"Micrograms/cubic meter (LC)","No Events",27,7,27,365,0,0,"","","Certification not required",0,5.288889,2.919343,11.9,"2014-01-05 00:00",11.7,"2014-01-10 00:00",9.1,"2014-01-16 00:00",8.1,"2014-01-09 00:00","","","","",11.9,11.9,11.7,9.1,7.3,5,2,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","88502",1,43.660246,-70.268965,"NAD83","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","Observed Values","PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C",2014,"Micrograms/cubic meter (LC)","No Events",528,6,15,365,0,216,"","","Certification not required",0,10.937121,7.247413,52.9,"2014-01-05 07:00",46.1,"2014-01-30 08:00",46,"2014-01-01 08:00",43,"2014-01-24 08:00","","","","",40.1,29,23.6,20.5,14.1,9.2,3.8,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","0029","88502",1,43.660246,-70.268965,"NAD83","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","Observed Values","",2014,"Micrograms/cubic meter (LC)","No Events",15,4,15,365,0,0,"","","Certification not required",0,11.626667,4.162154,19.6,"2014-01-05 00:00",18.6,"2014-01-10 00:00",15.1,"2014-01-16 00:00",14,"2014-01-09 00:00","","","","",19.6,19.6,19.6,18.6,14,11.4,6.4,"PDO - Portland Deering Oaks","356 State Street, Portland,  Maine","Maine","Cumberland","Portland","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","2003","42600",2,43.561043,-70.207324,"NAD83","Reactive oxides of nitrogen (NOy)","1 HOUR","","Observed Values","LOW LEVEL NOX INSTRUMENTAL - TECO 42S CHEMILUMINESCENCE",2014,"Parts per billion","No Events",735,8,31,365,0,9,"","","Certification not required",0,5.09932,4.102085,29.4,"2014-01-27 08:00",27.3,"2014-01-14 20:00",26.3,"2014-01-27 07:00",25.7,"2014-01-27 09:00","","","","",18.2,16.4,13.7,11.2,6.6,3.6,1.5,"CETL - Cape Elizabeth Two Lights (State Park)","TWO LIGHTS STATE PARK, Near the Obsevation Tower","Maine","Cumberland","","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","2003","42601",2,43.561043,-70.207324,"NAD83","Nitric oxide (NO)","1 HOUR","","Observed Values","LOW LEVEL NOX INSTRUMENTAL - TECO 42S CHEMILUMINESCENCE",2014,"Parts per billion","No Events",735,8,31,365,0,9,"","","Certification not required",0,0.36,0.817573,8.4,"2014-01-05 13:00",5.8,"2014-01-05 12:00",5.8,"2014-01-17 10:00",5.6,"2014-01-05 10:00","","","","",4.6,3.1,1.8,1.1,0.3,0.1,0,"CETL - Cape Elizabeth Two Lights (State Park)","TWO LIGHTS STATE PARK, Near the Obsevation Tower","Maine","Cumberland","","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","2003","61101",1,43.561043,-70.207324,"NAD83","Wind Speed - Scalar","1 HOUR","","Observed Values","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2014,"Knots","No Events",744,8,31,365,0,0,"","","Certification not required",0,5.147849,3.495237,22.2,"2014-01-11 17:00",22.1,"2014-01-06 09:00",21.4,"2014-01-06 12:00",20.8,"2014-01-06 11:00","","","","",18.9,15.1,11.6,10,6.9,4.2,1.9,"CETL - Cape Elizabeth Two Lights (State Park)","TWO LIGHTS STATE PARK, Near the Obsevation Tower","Maine","Cumberland","","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","2003","61102",1,43.561043,-70.207324,"NAD83","Wind Direction - Scalar","1 HOUR","","Observed Values","INSTRUMENTAL - ELECTRONIC OR MACHINE AVERAGE",2014,"Degrees Compass","No Events",744,8,31,365,0,0,"","","Certification not required",0,250.165323,58.948419,355,"2014-01-02 10:00",355,"2014-01-05 17:00",355,"2014-01-11 05:00",355,"2014-01-16 01:00","","","","",350,343,336,322,292,257,180,"CETL - Cape Elizabeth Two Lights (State Park)","TWO LIGHTS STATE PARK, Near the Obsevation Tower","Maine","Cumberland","","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","2003","61106",1,43.561043,-70.207324,"NAD83","Std Dev Hz Wind Direction","1 HOUR","","Observed Values","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",2014,"Degrees Compass","No Events",743,8,31,365,0,1,"","","Certification not required",0,29.410498,11.02532,89,"2014-01-11 03:00",84,"2014-01-17 06:00",82,"2014-01-27 09:00",76,"2014-01-21 13:00","","","","",58,53,46,43,37,28,17,"CETL - Cape Elizabeth Two Lights (State Park)","TWO LIGHTS STATE PARK, Near the Obsevation Tower","Maine","Cumberland","","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","2003","62101",1,43.561043,-70.207324,"NAD83","Outdoor Temperature","1 HOUR","","Observed Values","INSTRUMENTAL - ELEC. OR MACH. AVG. LEVEL 1",2014,"Degrees Fahrenheit","No Events",744,8,31,365,0,0,"","","Certification not required",0,22.022849,12.757845,46,"2014-01-06 09:00",46,"2014-01-06 11:00",46,"2014-01-06 12:00",45,"2014-01-06 08:00","","","","",44,43,41,39,33,23,4,"CETL - Cape Elizabeth Two Lights (State Park)","TWO LIGHTS STATE PARK, Near the Obsevation Tower","Maine","Cumberland","","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","2003","62201",1,43.561043,-70.207324,"NAD83","Relative Humidity ","1 HOUR","","Observed Values","INSTRUMENTAL - HYGROSCOPIC PLASTIC FILM",2014,"Percent relative humidity","No Events",744,8,31,365,0,0,"","","Certification not required",0,75.325269,19.043383,100,"2014-01-05 20:00",100,"2014-01-05 21:00",100,"2014-01-05 22:00",100,"2014-01-05 23:00","","","","",100,100,100,100,95,75,50,"CETL - Cape Elizabeth Two Lights (State Park)","TWO LIGHTS STATE PARK, Near the Obsevation Tower","Maine","Cumberland","","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","2003","63301",1,43.561043,-70.207324,"NAD83","Solar radiation","1 HOUR","","Observed Values","INSTRUMENTAL - PYRANOMETER",2014,"Langleys/minute","No Events",744,8,31,365,0,0,"","","Certification not required",461,0.099738,0.188964,0.86,"2014-01-20 11:00",0.79,"2014-01-30 12:00",0.78,"2014-01-30 11:00",0.77,"2014-01-29 11:00","","","","",0.72,0.68,0.62,0.43,0.08,0.005,0.005,"CETL - Cape Elizabeth Two Lights (State Park)","TWO LIGHTS STATE PARK, Near the Obsevation Tower","Maine","Cumberland","","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","2003","63304",1,43.561043,-70.207324,"NAD83","Ultraviolet radiation (type B)","1 HOUR","","Observed Values","INSTRUMENTAL - PYRANOMETER (AVERAGE HOURLY)",2014,"Watts/sq meter","No Events",744,8,31,365,0,0,"","","Certification not required",459,0.025878,0.05178,0.293,"2014-01-30 11:00",0.286,"2014-01-30 12:00",0.286,"2014-01-31 12:00",0.238,"2014-01-31 11:00","","","","",0.22,0.185,0.153,0.107,0.023,1e-05,1e-05,"CETL - Cape Elizabeth Two Lights (State Park)","TWO LIGHTS STATE PARK, Near the Obsevation Tower","Maine","Cumberland","","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","005","2003","64101",1,43.561043,-70.207324,"NAD83","Barometric pressure","1 HOUR","","Observed Values","INSTRUMENTAL - ANEROID",2014,"Millibars","No Events",744,8,31,365,0,0,"","","Certification not required",0,1005.498656,10.580207,1028,"2014-01-09 19:00",1028,"2014-01-09 20:00",1027,"2014-01-09 16:00",1027,"2014-01-09 17:00","","","","",1027,1025,1021,1019,1014,1006,990,"CETL - Cape Elizabeth Two Lights (State Park)","TWO LIGHTS STATE PARK, Near the Obsevation Tower","Maine","Cumberland","","Portland-South Portland-Biddeford, ME","2014-02-07"
"23","009","0103","42101",1,44.37705,-68.2609,"WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","Obseved hourly values","INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE",2014,"Parts per million","No Events",710,8,29,365,0,34,0,0,"Certification not required",0,0.160725,0.027176,0.285,"2014-01-12 15:00",0.252,"2014-01-05 19:00",0.25,"2014-01-11 03:00",0.245,"2014-01-05 20:00","","","","",0.236,0.229,0.215,0.199,0.174,0.156,0.129,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","42101",1,44.37705,-68.2609,"WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","8-Hour running average (end hour) of observed hourly values","",2014,"Parts per million","No Events",708,8,29,365,0,0,0,0,"Certification not required",0,0.165537,0.047558,0.2,"2014-01-01 05:00",0.2,"2014-01-01 06:00",0.2,"2014-01-01 07:00",0.2,"2014-01-01 08:00",0.2,"2014-01-01 05:00",0.2,"2014-01-04 17:00",0.2,0.2,0.2,0.2,0.2,0.2,0.1,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","42401",1,44.37705,-68.2609,"WGS84","Sulfur dioxide","1 HOUR","SO2 1-hour 2010","Daily maximum 1-hour average","INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE",2014,"Parts per billion","No Events",698,8,29,365,0,46,0,"","Certification not required",0,0.6,0.426782,1.9,"2014-01-31 14:00",1.4,"2014-01-05 13:00",1.1,"2014-01-10 11:00",1,"2014-01-20 01:00","","","","",1.9,1.9,1.4,1.1,0.9,0.5,0.1,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","42401",1,44.37705,-68.2609,"WGS84","Sulfur dioxide","1 HOUR","SO2 Annual 1971","Observed Values","INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE",2014,"Parts per billion","No Events",698,8,29,365,0,46,"","","Certification not required",0,0.247994,0.311571,1.9,"2014-01-31 14:00",1.7,"2014-01-31 15:00",1.5,"2014-01-31 13:00",1.4,"2014-01-05 13:00","","","","",1.3,1.3,0.9,0.6,0.3,0.1,0,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","42401",1,44.37705,-68.2609,"WGS84","Sulfur dioxide","24-HR BLK AVG","SO2 24-hour 1971","Daily Average of observed values","",2014,"Parts per billion","No Events",29,8,29,365,0,0,0,"","Certification not required",0,0.251724,0.247301,1.1,"2014-01-05 00:00",0.8,"2014-01-31 00:00",0.6,"2014-01-10 00:00",0.5,"2014-01-29 00:00","","","","",1.1,1.1,0.8,0.6,0.3,0.2,0,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","42401",1,44.37705,-68.2609,"WGS84","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","3-Hour block average of observed hourly values","",2014,"Parts per billion","No Events",227,8,27,365,0,0,"",0,"Certification not required",0,0.22511,0.299312,1.5,"2014-01-31 14:00",1.4,"2014-01-31 17:00",1.3,"2014-01-05 14:00",1.2,"2014-01-05 08:00","","","","",1.3,1.2,0.9,0.6,0.3,0.1,0,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","42406",1,44.37705,-68.2609,"WGS84","SO2 max 5-min avg","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",694,8,29,365,0,50,"","","Certification not required",0,0.302305,0.345652,2,"2014-01-31 14:00",1.9,"2014-01-31 15:00",1.8,"2014-01-31 13:00",1.5,"2014-01-05 07:00","","","","",1.5,1.4,1.1,0.7,0.4,0.2,0,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","42600",1,44.37705,-68.2609,"WGS84","Reactive oxides of nitrogen (NOy)","1 HOUR","","Observed Values","Instrumental - Chemiluminescence Thermo Electron 42C-Y, 42i-Y",2014,"Parts per billion","No Events",708,8,29,365,0,36,"","","Certification not required",0,2.106497,2.025659,18.5,"2014-01-23 06:00",14.9,"2014-01-23 17:00",11.7,"2014-01-05 08:00",11.3,"2014-01-05 07:00","","","","",10,9,6.2,4.3,2.3,1.5,0.6,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","42601",1,44.37705,-68.2609,"WGS84","Nitric oxide (NO)","1 HOUR","","Observed Values","Instrumental - Chemiluminescence Thermo Electron 42C-Y, 42i-Y",2014,"Parts per billion","No Events",709,8,29,365,0,35,"","","Certification not required",0,0.084344,0.33865,5.5,"2014-01-23 06:00",2.7,"2014-01-05 10:00",2.6,"2014-01-05 09:00",2.6,"2014-01-05 11:00","","","","",1.8,0.7,0.4,0.2,0,0,0,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","61101",1,44.37705,-68.2609,"WGS84","Wind Speed - Scalar","1 HOUR","","Observed Values","INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.",2014,"Knots","No Events",719,8,29,365,0,25,"","","Certification not required",0,6.318081,4.234519,20.2,"2014-01-11 12:00",19.8,"2014-01-06 12:00",19.6,"2014-01-06 13:00",19.6,"2014-01-11 11:00","","","","",18.3,17.1,14.6,12.6,8.9,5,1.9,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","61102",1,44.37705,-68.2609,"WGS84","Wind Direction - Scalar","1 HOUR","","Observed Values","INSTRUMENTAL - ELECTRONIC OR MACHINE AVERAGE",2014,"Degrees Compass","No Events",702,8,28,365,0,42,"","","Certification not required",0,204.138177,87.029531,360,"2014-01-20 19:00",359,"2014-01-01 23:00",358,"2014-01-16 22:00",356,"2014-01-26 20:00","","","","",338,325,305,279,254,235,41,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","61103",1,44.37705,-68.2609,"WGS84","Wind Speed - Resultant","1 HOUR","","Observed Values","INSTRUMENTAL - VECTOR SUMMATION",2014,"Knots","No Events",702,8,28,365,0,42,"","","Certification not required",0,6.039174,4.321204,20,"2014-01-11 12:00",19.4,"2014-01-06 12:00",19.4,"2014-01-06 13:00",19.4,"2014-01-11 11:00","","","","",18.1,16.9,14.2,12.4,8.7,4.9,1.4,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","61104",1,44.37705,-68.2609,"WGS84","Wind Direction - Resultant","1 HOUR","","Observed Values","INSTRUMENTAL - VECTOR SUMMATION",2014,"Degrees Compass","No Events",702,8,28,365,0,42,"","","Certification not required",0,203.297721,87.627085,359,"2014-01-01 23:00",359,"2014-01-16 22:00",355,"2014-01-03 12:00",353,"2014-01-21 13:00","","","","",339,333,308,275,254,236,40,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
"23","009","0103","61106",1,44.37705,-68.2609,"WGS84","Std Dev Hz Wind Direction","1 HOUR","","Observed Values","INSTRUMENTAL - ARITHMETIC STANDARD DEVIATION",2014,"Degrees Compass","No Events",705,8,28,365,0,39,"","","Certification not required",0,17.551773,11.288845,53,"2014-01-20 22:00",53,"2014-01-22 16:00",53,"2014-01-22 20:00",50,"2014-01-07 00:00","","","","",48,47,44,37,22,13,8,"MCFARLAND HILL Air Pollutant Research Site","MCFARLAND HILL-AIR POLLUTANT RESEARCH  SITE","Maine","Hancock","","","2014-02-21"
